,Plant name,Plant annual CO2 equivalent emissions (tons),elast,permits_post_reduction,prct_change_permits,reduction_target
1173,"Calpine Gilroy Cogen, LP",32148.969,-1.0,3580.3216385971286,-88.86333916774399,70.0 percent
1174,Calpine Sutter Energy Center,1151500.143,-0.5,384274.4352105971,-66.62836409125855,70.0 percent
1175,Campbell Power Plant,443337.754,-0.5,147949.06111087181,-66.62836409125856,70.0 percent
1176,Canyon Power Plant,89564.205,-1.0,9974.461737956484,-88.86333916774399,70.0 percent
1177,Carson Cogeneration Company,14248.948,-1.0,1586.857010924527,-88.86333916774399,70.0 percent
1178,Carson Power Plant,94720.233,-1.0,10548.671088732635,-88.86333916774399,70.0 percent
1179,CCCSD Wastewater Treatment Plnt,7362.973,-1.0,819.9893301805857,-88.86333916774399,70.0 percent
1180,Center Generating Station,5594.467,-1.0,623.0368151624881,-88.86333916774399,70.0 percent
1181,Central Utilities Plant LAX 2,11655.102,-1.0,1297.9891793934876,-88.86333916774399,70.0 percent
1182,Century Generating Facility,1482.691,-1.0,165.12226786038502,-88.86333916774399,70.0 percent
1183,Chalk Cliff Limited,5957.705,-1.0,663.4893992363583,-88.86333916774399,70.0 percent
1184,Childrens Hospital,11646.577,-1.0,1297.0397790575375,-88.86333916774399,70.0 percent
1185,Chowchilla II,13153.485,-1.0,1464.8590120716703,-88.86333916774399,70.0 percent
1186,Chula Vista Energy Center,2052.087,-1.0,228.53396917281754,-88.86333916774399,70.0 percent
1187,Civic Center,0.0,-1.0,0.0,,70.0 percent
1188,Clearwater Power Plant,7022.481,-1.0,782.0698909796205,-88.86333916774399,70.0 percent
1189,Coachella,2762.971,-1.0,307.7027091635924,-88.86333916774399,70.0 percent
1190,Coalinga 25D Cogen,17183.167,-1.0,1913.6310290301412,-88.86333916774399,70.0 percent
1191,Coalinga Cogeneration Facility,14536.454,-1.0,1618.8755790169128,-88.86333916774399,70.0 percent
1192,Colusa Generating Station,1111690.139,-0.5,370989.18562046165,-66.62836409125856,70.0 percent
1193,Cosumnes Power Plant,421371.121,-0.5,140618.43632470234,-66.62836409125856,70.0 percent
1194,Creed Energy Center,6782.703,-1.0,755.3666283692538,-88.86333916774399,70.0 percent
1195,Crockett Cogen Project,533581.142,-0.5,178064.7559859447,-66.62836409125855,70.0 percent
1196,CSUCI Site Authority,3180.715,-1.0,354.22544159069196,-88.86333916774399,70.0 percent
1197,CSUF Trigeneration,11003.712,-1.0,1225.446084398255,-88.86333916774399,70.0 percent
1198,Cuyamaca Peak Energy,8423.763,-1.0,938.1259146230744,-88.86333916774399,70.0 percent
1199,Cymric 31X Cogen,11428.965,-1.0,1272.8050686872486,-88.86333916774399,70.0 percent
1200,Cymric 36W Cogen,14245.032,-1.0,1586.4208992863357,-88.86333916774399,70.0 percent
1201,Cymric 6Z Cogen,12467.034,-1.0,1388.4112924220406,-88.86333916774399,70.0 percent
1202,"Delano Energy Center, LLC",9370.498,-1.0,1043.5605805533332,-88.86333916774399,70.0 percent
1203,"Delta Energy Center, LLC",1699599.628,-0.5,567184.1997624841,-66.62836409125855,70.0 percent
1204,Dome Project,18244.529,-1.0,2031.8313151725902,-88.86333916774399,70.0 percent
1205,Donald Von Raesfeld,337437.243,-0.5,112608.32815445514,-66.62836409125855,70.0 percent
1206,Double C Generation Limited Partnership,25636.161,-1.0,2855.0123009810923,-88.86333916774399,70.0 percent
1207,Drews Generating Facility,860.372,-1.0,95.81671153569772,-88.86333916774399,70.0 percent
1208,Dynegy Oakland Power Plant,36049.361,-1.0,4014.695066765575,-88.86333916774399,70.0 percent
1209,E. F. Oxnard Energy Facility,2194.086,-1.0,244.34791618801268,-88.86333916774399,70.0 percent
1210,El Cajon Energy Center,8760.122,-1.0,975.5850756318423,-88.86333916774399,70.0 percent
1211,El Centro,537874.73,-0.5,179497.59654072608,-66.62836409125856,70.0 percent
1212,El Segundo,145014.353,-1.0,16149.756651700478,-88.86333916774399,70.0 percent
1213,El Segundo Cogen,767752.273,-0.5,256211.49322664665,-66.62836409125856,70.0 percent
1214,Elk Hills Cogen,2506.621,-1.0,279.1538791201041,-88.86333916774399,70.0 percent
1215,Elk Hills Power,1288658.882,-0.5,430046.550206698,-66.62836409125856,70.0 percent
1216,Ellwood,3542.064,-1.0,394.4676541414407,-88.86333916774399,70.0 percent
1217,Energy Center,2766.997,-1.0,308.15107112869896,-88.86333916774399,70.0 percent
1218,"Escondido Energy Center, LLC",7541.493,-1.0,839.8704970983292,-88.86333916774399,70.0 percent
1219,Fairhaven Power,0.0,-1.0,0.0,,70.0 percent
1220,Feather River Energy Center,46705.006,-1.0,5201.378109904822,-88.86333916774399,70.0 percent
1221,"Fresno Cogeneration Partners, LP",6192.699,-1.0,689.6598839925099,-88.86333916774399,70.0 percent
1222,Gateway Generating Station,1067881.592,-0.5,356369.5568187118,-66.62836409125855,70.0 percent
1223,Gianera,6251.018,-1.0,696.1546732232733,-88.86333916774399,70.0 percent
1224,"Gilroy Energy Center, LLC",17857.179,-1.0,1988.6934594388463,-88.86333916774399,70.0 percent
1225,Glass House Camarillo Cultivation,22932.647,-1.0,2553.931116248534,-88.86333916774399,70.0 percent
1226,Glenarm,29802.557,-1.0,3319.0096924297736,-88.86333916774399,70.0 percent
1227,Goal Line,4629.754,-1.0,515.6000003478061,-88.86333916774399,70.0 percent
1228,Goose Haven Energy Center,8746.963,-1.0,974.1196024329257,-88.86333916774399,70.0 percent
1229,Grapeland Generating Station,7856.666,-1.0,874.9702451431755,-88.86333916774399,70.0 percent
1230,Grayson Power Plant,75967.928,-1.0,8460.29048265245,-88.86333916774399,70.0 percent
1231,Grossmont Hospital,9707.569,-1.0,1081.099034587227,-88.86333916774399,70.0 percent
1232,H. Gonzales,305.572,-1.0,34.03051723834135,-88.86333916774399,70.0 percent
1233,Hanford Energy Park Peaker,11422.498,-1.0,1272.0848608312267,-88.86333916774399,70.0 percent
1234,Harbor Cogen,15412.111,-1.0,1716.394529160821,-88.86333916774399,70.0 percent
1235,Harbor Generating Station,72683.061,-1.0,8094.4659860717475,-88.86333916774399,70.0 percent
1236,Haynes Generating Station,1175696.555,-0.5,392349.1737262161,-66.62836409125856,70.0 percent
1237,Henrietta Peaker Plant,29136.992,-1.0,3244.887975761568,-88.86333916774399,70.0 percent
1238,High Desert Power Project,1808231.465,-0.5,603436.4208871016,-66.62836409125855,70.0 percent
1239,High Sierra Cogeneration Plant,12698.835,-1.0,1414.2261835978181,-88.86333916774399,70.0 percent
1240,High Sierra Limited,23055.803,-1.0,2567.6465822631076,-88.86333916774399,70.0 percent
1241,Hoag Hospital Cogen Plant,1432.927,-1.0,159.58021996382115,-88.86333916774399,70.0 percent
1242,Humboldt Bay,232823.051,-1.0,25928.713529180448,-88.86333916774399,70.0 percent
